Crop,Latitude,Longitude,Season,Year
Cotton,11.823434380214886,77.18719340952033,Whole Year,2023
Rice,8.431983366594883,78.6485344825051,Kharif,2024
Cotton,8.387896764779319,78.66885287001985,Rabi,2003
Rice,8.447317044935657,77.42994592028872,Kharif,2002
Cotton,8.926456587563088,81.0788420755354,Whole Year,2022
Groundnut,12.514833505722702,78.9564834239058,Whole Year,2015
Groundnut,8.561677855472865,81.29139524202374,Kharif,2009
Maize,10.736193536507894,80.14446584430132,Kharif,2004
Cotton,12.651643138021534,79.279264253119,Rabi,2001
Maize,8.005655026904746,78.24120770550024,Whole Year,2002
Maize,10.84098763118288,80.86343652442261,Rabi,2004
Maize,10.946610342084213,77.06903427633829,Rabi,2006
Cotton,10.174633124999927,78.26645878599406,Rabi,2020
Rice,8.920846528301272,79.09231772392356,Whole Year,2020
Cotton,12.393123422724178,81.05007764210335,Rabi,2012
Maize,10.370989216583228,78.127248335596,Whole Year,2000
Groundnut,9.091637557763292,79.46521975145426,Kharif,2016
Groundnut,13.210147710284932,78.89960117759794,Whole Year,2017
Rice,13.432689925959458,78.17398792400574,Kharif,2020
Maize,9.9666737625861,80.08853953066458,Whole Year,2022
Rice,12.09311598145371,77.94000213916192,Kharif,2005
Rice,12.711349294329775,78.76342907152969,Kharif,2007
Rice,12.28847242683849,77.34685381953481,Rabi,2014
Maize,8.974112554015818,77.09000451556346,Rabi,2004
Rice,8.573742954090656,77.30856400635253,Whole Year,2001
Groundnut,8.873799354900996,78.71555991194803,Rabi,2006
Groundnut,11.68974495292636,77.27933942369913,Rabi,2011
Groundnut,9.836520378473603,81.32521771217104,Whole Year,2013
Rice,11.770788780996583,79.99670318010479,Kharif,2013
Rice,11.45550755186061,80.80641972796442,Rabi,2002
Cotton,10.227793157998219,81.19661685210772,Whole Year,2016
Cotton,11.704892144931918,78.6313323528521,Rabi,2023
Cotton,10.827225306174737,79.80976663527869,Rabi,2012
Rice,11.118168375020643,80.67431100372117,Rabi,2009
Maize,9.70057206984379,77.14383710904842,Whole Year,2014
Groundnut,11.450334599061891,80.34288615325767,Whole Year,2022
Cotton,9.14935462053892,77.32842113522427,Kharif,2020
Rice,10.55970382188207,78.13481780209091,Kharif,2007
Groundnut,8.294005814198522,80.74451380701197,Kharif,2019
Cotton,12.052399015056771,77.95853135016051,Rabi,2000
Maize,10.224289808802336,77.11055616335642,Rabi,2021
Groundnut,9.446649712407005,79.12546127541383,Kharif,2022
Rice,13.040390932286893,80.74001705173377,Kharif,2022
Cotton,10.078108284545182,78.31471687374925,Whole Year,2008
Rice,13.122043113318423,78.82988844581924,Rabi,2016
Groundnut,11.61398794885666,79.85211282900298,Rabi,2011
Rice,10.331350629628439,80.59573148140487,Whole Year,2001
Maize,13.48463356875386,80.46150479117608,Rabi,2008
Maize,9.602218803671047,81.37210051981535,Whole Year,2009
Maize,8.911321637724953,78.25606681873411,Whole Year,2017
Cotton,10.997909864395222,79.45532469006994,Kharif,2007
Groundnut,13.303888186066633,79.7220114593923,Rabi,2010
Groundnut,8.545735861972798,78.9462919464862,Rabi,2024
Maize,10.872843560755419,79.5298468226182,Kharif,2014
Groundnut,9.6943079336336,77.69071613421764,Kharif,2007
Maize,8.974261723290024,77.67835477292783,Rabi,2020
Groundnut,11.029056179718642,80.34389608916072,Whole Year,2018
Cotton,12.237846160740055,79.1033465356112,Kharif,2016
Maize,12.64758103754334,77.87806054765926,Whole Year,2006
Rice,8.536477674930492,80.53524917110857,Whole Year,2016
Rice,8.400866997234806,79.31086103715484,Kharif,2006
Maize,8.792436524051343,80.26976873747385,Rabi,2014
Groundnut,11.304414431693198,78.98951114339968,Rabi,2023
Groundnut,9.76685659489324,80.1314178508252,Rabi,2005
Groundnut,11.523606330413156,78.53051638661353,Kharif,2017
Maize,11.47137429406955,80.09871305565409,Kharif,2017
Cotton,11.114941648787456,80.7635361496644,Rabi,2000
Maize,9.665811632706676,79.96382039702468,Rabi,2024
Groundnut,9.068843788250899,79.9082132949056,Rabi,2017
Maize,9.742438628753577,78.02510055439541,Whole Year,2014
Groundnut,11.560433390483652,81.18605933704694,Rabi,2013
Rice,11.370866574387335,79.84021348494211,Whole Year,2008
Groundnut,9.056076698508962,78.36818251100345,Whole Year,2024
Groundnut,12.25639174388667,79.81194823725174,Rabi,2019
Rice,11.349720293377176,77.96191402143398,Kharif,2012
Rice,9.023291197640061,79.6393090886069,Kharif,2024
Groundnut,12.626541681625898,79.06627758994166,Rabi,2004
Maize,11.640220071193445,79.26259431351541,Kharif,2015
Cotton,10.025392490495575,78.87903157332418,Kharif,2023
Rice,11.685979006816623,77.26016759872583,Kharif,2012
Groundnut,10.51932734485375,79.3695843315493,Whole Year,2013
Cotton,8.460342862586694,78.28927009886955,Kharif,2003
Maize,13.467689007917937,78.40918582563134,Rabi,2023
Cotton,11.713956019428464,81.11044740577675,Kharif,2021
Cotton,12.753917849134407,81.26405092451331,Whole Year,2007
Maize,9.079538589813204,81.34341807826445,Whole Year,2008
Maize,9.05841246549916,78.58195351369227,Rabi,2019
Rice,13.312466599559972,77.46159244088513,Rabi,2013
Groundnut,12.856715015065529,79.67815602141815,Whole Year,2008
Rice,9.42561060265879,80.14396194396392,Whole Year,2024
Groundnut,8.315954215051494,78.82491418112222,Kharif,2023
Rice,12.069530282211964,79.65650836531553,Rabi,2016
Cotton,11.486787925181584,78.64043514736966,Whole Year,2015
Rice,10.349086641213642,81.42055748382478,Whole Year,2020
Cotton,12.762891996056172,78.24621337685325,Rabi,2015
Rice,13.06110823680823,78.64098394045605,Kharif,2008
Groundnut,13.11381266611983,77.52342738930436,Rabi,2006
Maize,13.07674620163786,78.26273200904795,Kharif,2005
Cotton,11.024684189037012,78.15705840709207,Kharif,2018
Cotton,12.61091727486848,79.45309092785446,Whole Year,2008
Groundnut,12.100491024110614,78.56496406993567,Kharif,2021
Cotton,9.752008652589769,77.04575096351837,Kharif,2024
Groundnut,8.880357136352016,77.10075443777882,Whole Year,2006
Maize,9.704116156990281,79.7096570131244,Whole Year,2013
Maize,11.932774791386738,78.90721718649623,Whole Year,2018
Groundnut,8.428901977697093,77.15440915852153,Rabi,2024
Cotton,11.953075669102338,78.29226637596398,Whole Year,2018
Cotton,9.994358090617965,78.1735236650431,Kharif,2012
Groundnut,10.057678753726872,77.19613715384496,Whole Year,2007
Maize,13.46431364301808,79.5826227597842,Kharif,2022
Maize,10.352925413609764,78.6130565634988,Rabi,2011
Cotton,8.436733233188203,78.0701190241916,Whole Year,2004
Maize,11.108968054766954,78.93125663097311,Kharif,2000
Maize,13.35929068515475,77.51165252088828,Kharif,2012
Groundnut,12.49873719140679,80.6180210795574,Whole Year,2007
Cotton,13.066500754019897,79.69286764630299,Whole Year,2020
Rice,11.867522674886658,78.92856353993685,Whole Year,2014
Maize,9.140586302388487,81.01357828084365,Kharif,2013
Rice,10.567371182724028,77.19174012224572,Kharif,2021
Maize,13.240864541858462,79.06209012571283,Rabi,2020
Groundnut,9.399228201822318,78.69467969577774,Kharif,2008
Groundnut,8.22262011915392,78.04542209486551,Kharif,2004
Cotton,12.296150311667725,80.00193599341664,Rabi,2010
Maize,8.949019728938335,80.36718865326235,Kharif,2005
Maize,11.422892481040874,81.45009915496951,Kharif,2014
Rice,8.273036039954246,80.3611684657334,Rabi,2018
Groundnut,10.154724621519291,81.20680644123803,Rabi,2014
Maize,12.509499875852747,78.88679273925146,Whole Year,2021
Groundnut,8.18307215021545,78.95718491117029,Rabi,2004
Rice,9.668503861998138,80.13040389792032,Kharif,2007
Rice,8.45716602721887,78.90481378827718,Kharif,2015
Groundnut,12.806881614463736,81.03191869064936,Rabi,2013
Groundnut,8.333745804114052,79.52817541102182,Whole Year,2007
Groundnut,10.638133850934928,79.43624846276651,Rabi,2012
Groundnut,11.457796757764289,78.97306236779706,Kharif,2018
Cotton,13.014304102747438,77.30894086062553,Whole Year,2021
Cotton,8.04099733715503,79.20939921312367,Rabi,2003
Rice,9.59467870980061,80.01947676839833,Whole Year,2016
Cotton,9.619105620950757,77.40165198754605,Kharif,2015
Rice,9.713569797270022,77.07672200647791,Rabi,2004
Rice,11.434206341867194,79.77436501984782,Kharif,2006
Groundnut,10.444255448469209,79.7141561630931,Whole Year,2007
Maize,8.486846551863271,78.89145824950057,Kharif,2008
Cotton,8.245741787209829,77.03421183038458,Whole Year,2002
Groundnut,11.685536809448804,81.45433551339696,Kharif,2024
Rice,12.323749664126893,77.07219389037732,Rabi,2004
Maize,13.043215491238909,77.6376900357166,Whole Year,2017
Maize,10.682376581535657,81.09943941173663,Whole Year,2015
Maize,9.375857245800454,80.8440394703827,Kharif,2007
Rice,10.829720664952529,78.76246897876575,Kharif,2016
Groundnut,9.713117517814919,78.38938789631047,Rabi,2004
Cotton,9.784031331870358,79.18150621886865,Whole Year,2009
Cotton,9.31718102112343,81.1435241838571,Whole Year,2003
Rice,9.505698236122111,78.35878888315031,Rabi,2001
Maize,12.91456560906619,79.55898393397332,Rabi,2002
Maize,10.449742916974762,77.62616828106425,Rabi,2007
Groundnut,10.25119056622021,78.16524809560045,Whole Year,2011
Maize,10.842561749822243,77.42982883969485,Rabi,2009
Cotton,9.929848749636365,79.92195693598579,Kharif,2003
Cotton,12.015006025742348,78.53370089667281,Whole Year,2006
Maize,9.16892421628408,77.96962646008325,Rabi,2011
Groundnut,11.557596346446147,79.39183552512328,Rabi,2019
Cotton,11.492328787588082,77.3962325641325,Whole Year,2024
Cotton,9.599282646548534,79.24503315772778,Whole Year,2024
Groundnut,9.342382963537514,80.72964618580829,Kharif,2005
Rice,12.035115166249804,80.19797427330174,Kharif,2000
Maize,9.429061727692277,80.59539276446128,Rabi,2013
Cotton,8.015494568845837,81.2644898719718,Rabi,2013
Rice,12.836377503887126,80.68587937348322,Kharif,2019
Rice,10.933520911524875,80.08007559824946,Whole Year,2003
Groundnut,11.945700483032557,77.35653022752562,Whole Year,2022
Cotton,11.108210116650389,77.26984431603906,Whole Year,2019
Groundnut,13.045846374124803,79.15350226289408,Kharif,2012
Maize,10.707047606918483,79.27598796641612,Whole Year,2021
Rice,11.798361015025904,78.22029735797314,Whole Year,2018
Rice,11.337084469863669,77.83942390621785,Kharif,2015
Maize,8.068354627741686,80.96584011436185,Kharif,2008
Maize,9.376134163982154,78.41372171678778,Rabi,2006
Maize,11.747731931771828,78.83523378485172,Rabi,2020
Rice,9.418167887300552,79.05771987092238,Rabi,2010
Groundnut,8.811996083412197,78.55985177447707,Whole Year,2002
Maize,9.139427927523089,79.49134827651342,Kharif,2023
Rice,12.834129694927928,81.41116933990487,Rabi,2009
Groundnut,12.474493837256833,77.24031499881235,Rabi,2007
Cotton,11.503152865186824,77.84571242677731,Kharif,2003
Cotton,9.19853963506774,79.0171193841627,Whole Year,2020
Cotton,11.007136889185809,79.28335063834075,Whole Year,2018
Cotton,8.661432033786273,78.00140375830978,Whole Year,2005
Maize,11.400144386172213,77.09244684459263,Rabi,2004
Cotton,12.46786492247411,81.0761113825122,Rabi,2008
Rice,8.1026300730914,78.89351538622323,Kharif,2005
Groundnut,10.717711932977453,80.0347255213526,Kharif,2018
Cotton,10.949815386644328,80.86635764639739,Rabi,2023
Cotton,11.799120123538344,80.87107280532689,Kharif,2005
Rice,12.187425406464037,81.11117261794153,Whole Year,2015
Groundnut,9.644178291024684,79.18783276264084,Rabi,2002
Groundnut,8.13397241234545,81.03979257645553,Whole Year,2013
Groundnut,11.6667589158113,80.69997155000529,Whole Year,2004
Maize,12.66703904595392,79.07240945177674,Rabi,2023
Maize,9.645738444112114,81.2271970800883,Rabi,2009
Groundnut,8.874804479775033,77.13344243491184,Kharif,2005
Cotton,8.971430350004498,78.41205369069164,Whole Year,2005
Maize,8.803888402262674,80.43827232587208,Whole Year,2011
Maize,12.54179640388374,78.68164215466219,Whole Year,2002
Maize,12.201806670925086,80.10514720104561,Whole Year,2023
Cotton,8.846426618820736,80.12933088538955,Whole Year,2000
Maize,10.085586246733167,80.22194868542753,Rabi,2007
Maize,9.95203705826615,78.68614182312555,Whole Year,2003
Maize,12.227725782454298,77.6908804530586,Rabi,2015
Groundnut,8.4360509693248,80.96012133375434,Whole Year,2008
Groundnut,12.107333616517636,81.09534304543087,Kharif,2018
Cotton,11.96451906262241,79.10091577830283,Rabi,2014
Cotton,13.403864662563098,79.08769833158557,Rabi,2008
Groundnut,12.197767819546424,77.50910641241897,Whole Year,2020
Maize,11.86653250856607,78.2184849661859,Kharif,2010
Maize,8.871916150305207,79.9707774616804,Rabi,2005
Cotton,10.221949769539723,78.35651938025669,Kharif,2005
Rice,8.254522221037265,79.42139390751767,Kharif,2024
Cotton,12.472312495818088,77.40940965629163,Rabi,2021
Cotton,8.473663846137596,77.17408618129544,Kharif,2001
Maize,8.014316194540278,78.54256270081532,Whole Year,2009
Groundnut,8.92698027456038,77.96278419123844,Whole Year,2006
Cotton,10.67787879428982,77.05950203513892,Whole Year,2009
Maize,11.070528579891953,77.92425813985625,Kharif,2019
Maize,8.057760005331343,80.20648127185963,Whole Year,2009
Groundnut,9.262547792183486,81.28324160671498,Kharif,2014
Cotton,11.346033237221926,78.63141239624542,Rabi,2014
Maize,11.022627347540043,77.79120292153989,Kharif,2004
Maize,10.357272432080093,80.54410195169812,Whole Year,2012
Cotton,12.780409010085307,78.87236428437336,Whole Year,2024
Rice,9.537995354631189,78.90406804165751,Whole Year,2024
Maize,13.28808170168401,81.41230196409356,Whole Year,2024
Maize,8.535011055935005,79.60870400288881,Rabi,2007
Cotton,9.169009966453537,79.3952684659306,Kharif,2021
Rice,8.011312642616321,79.10797978935321,Whole Year,2010
Maize,12.40459520979179,77.68435872893804,Kharif,2021
Cotton,11.323836731638742,77.67839996866772,Kharif,2002
Maize,12.391343701217897,78.24715162816577,Kharif,2007
Groundnut,9.107816099803234,78.06505506383508,Whole Year,2004
Rice,12.550054228548081,79.7400371152124,Rabi,2000
Groundnut,9.139732873535111,79.20636384638632,Whole Year,2022
Groundnut,12.62665085594107,80.67903168086195,Kharif,2001
Groundnut,8.53717395582129,81.29185050214498,Whole Year,2014
Groundnut,10.225925580229283,79.80385405728299,Kharif,2001
Rice,9.366581235995048,78.56556155764821,Rabi,2018
Rice,12.99427478451226,81.34869644301162,Kharif,2006
Cotton,13.333411979652421,78.62337890474623,Rabi,2013
Maize,10.779016193810302,78.42979622439162,Kharif,2006
Rice,12.915021463152957,79.60526140942376,Whole Year,2022
Rice,9.973596862824326,79.29916421883307,Kharif,2019
Groundnut,8.539293590261687,81.22762847349705,Rabi,2005
Rice,13.089609264216147,79.92159245762676,Rabi,2014
Groundnut,9.786474578946647,81.18488955172623,Kharif,2003
Rice,11.993573558472516,77.22660984656277,Rabi,2001
Maize,10.408117805751996,77.07656617781974,Kharif,2009
Rice,9.362417548923975,79.06122251808851,Whole Year,2008
Cotton,8.59950234171695,78.38618924077883,Rabi,2023
Cotton,9.390238785158957,81.30384957179326,Whole Year,2005
Rice,13.116049894203833,77.93414622636494,Whole Year,2017
Rice,10.118565358161726,77.78815865110641,Rabi,2015
Rice,12.889196670425264,79.07057723231566,Rabi,2023
Maize,11.2688141030668,77.63093557989548,Rabi,2003
Maize,10.876025509010752,77.66949064149959,Kharif,2003
Maize,8.249903451066238,77.85556382700155,Whole Year,2002
Maize,11.868242065594462,80.17425651976095,Kharif,2017
Rice,12.032925930961547,81.42615510811488,Rabi,2023
Maize,10.950616566523104,79.23422937961378,Whole Year,2007
Maize,8.695980794573233,78.60455284989351,Rabi,2002
Cotton,11.707891060912672,79.97229402665238,Kharif,2022
Maize,8.697700239498106,78.36706805437123,Kharif,2002
Rice,12.820719394794814,79.0561371349983,Rabi,2001
Cotton,12.344546353386129,79.60035702769622,Kharif,2022
Cotton,8.16911737466133,77.18068792599055,Rabi,2004
Cotton,8.677207637582505,79.97118263811532,Kharif,2016
Cotton,11.722195848582448,80.09520435375059,Whole Year,2005
Maize,12.781203350224757,80.21270410170946,Rabi,2018
Maize,10.084103605000081,79.5368236754355,Kharif,2002
Cotton,8.514970694049598,81.45439940879591,Rabi,2007
Cotton,8.583319595848375,79.30354005745457,Kharif,2021
Maize,9.983403688445245,77.09712263839073,Rabi,2015
Cotton,11.725346606746283,79.9718140244491,Whole Year,2024
Maize,10.26307913098105,79.05975485958714,Rabi,2021
Rice,13.153353512867369,78.88780764883248,Whole Year,2014
Rice,12.9485097906673,78.48770155514296,Kharif,2000
Groundnut,8.989665818760841,78.19688314554095,Rabi,2016
Maize,13.37270160795989,80.88269376556167,Whole Year,2023
Maize,10.638376265661112,78.9071172934553,Whole Year,2013
Cotton,11.545862424279642,80.70741640219603,Whole Year,2004
Cotton,10.45718066484965,78.1496265767011,Rabi,2000
Groundnut,9.419842211046648,78.16907815447638,Rabi,2009
Maize,9.388889207222007,77.8073809786188,Whole Year,2020
Rice,9.88814734977053,80.5312136576639,Rabi,2019
Cotton,10.894112620212178,79.05485302275017,Rabi,2020
Rice,12.460740746633988,78.52648386744129,Kharif,2020
Maize,8.585777876101146,81.44606753604393,Rabi,2012
Cotton,12.99604564054083,78.2306850960177,Rabi,2016
Maize,12.12261310816622,77.5018195190533,Kharif,2009
Cotton,8.892919145847797,80.46525314269088,Rabi,2005
Cotton,11.548845197967948,77.04880352000706,Kharif,2015
Rice,9.48188514825782,79.64237283440875,Whole Year,2001
Groundnut,11.31437594409768,78.0011250958486,Rabi,2005
Groundnut,8.434523339244986,80.44695175192805,Rabi,2019
Groundnut,11.265329574454729,78.00050030035743,Whole Year,2005
Rice,11.337464396782316,78.43679584872254,Rabi,2018
Maize,9.342029432925344,78.05151351027934,Rabi,2004
Maize,10.768296979740533,80.45678858265505,Kharif,2003
Rice,8.434296477672572,79.85611731765904,Kharif,2014
Rice,11.060887268645187,78.57048174535961,Rabi,2005
Maize,12.831509947113734,78.66239926217837,Kharif,2011
Rice,8.574455329856091,80.30651637266345,Whole Year,2009
Maize,9.077593335805052,80.16908953096382,Kharif,2001
Cotton,8.950244588296869,81.23391653398882,Kharif,2013
Cotton,10.486872847806211,80.91103596395632,Kharif,2014
Groundnut,8.099526987152847,78.14738417726905,Rabi,2004
Cotton,13.097526911119722,79.23124483484203,Rabi,2009
Rice,10.439141346547082,78.69413825132081,Whole Year,2005
Rice,10.468805685179074,77.27542039143648,Kharif,2004
Maize,10.710850118827961,80.34878277587676,Kharif,2016
Cotton,12.724843932032808,77.65362805068231,Whole Year,2013
Groundnut,9.601613299225496,77.3959263412386,Rabi,2021
Cotton,9.820985236747333,78.41254704645418,Rabi,2006
Maize,9.788689275706778,79.638414763387,Rabi,2014
Groundnut,13.377001412285445,79.58810779951696,Whole Year,2018
Cotton,9.285450228915867,77.99171381021243,Whole Year,2007
Cotton,8.94695313125744,78.23556885646096,Whole Year,2023
